SQ03,SQ04,SQ0502,SQ06,DQ02,DQ04,DQ08,DQ0801,Q010101,Q01010201,Q01010203,Q0119,Q01190100,Q0117,Q0120,Q012001,NHQ2,THQ01,THQ02,THQ03,THQ04,THQ05,THQ06,THQ07,THQ08,THQ09,THQ10,THQ11,THQ12,THQ13
5,2,28,8,1,1,13,13,1,2024,4,5, , , , ,400,0,0,0,0,200,0,0,0,0,0,200,0,0
98,2,38,8,1,1,5,5,1,2024,2,1, ,2000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,34,4,1,1,8,8,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,41,1,1,6,5,3,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,39,8,2,4,10,6,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,53,1,1,1,99,99,1,2023,7,1, ,2400,3, ,1100,300,100,300,0,100,0,100,100,0,0,0,0,100
1,1,43,4,2,5,10,5,1,2023,7,5, , , , ,500,0,0,100,0,0,0,300,0,0,0,0,0,100
5,2,44,5,2,5,10,4,1,2023,12,1, ,2000,3, ,300,0,0,0,0,0,200,100,0,0,0,0,0,0
98,1,49,1,1,1,11,11,1,2024,5,1, ,2400,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,53,4,2,6,11,8,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,34,8,2,2,10,6,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,48,10,2,6,5,2,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,58,17,2,6,8,5,1,2024,2,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,42,1,2,5,4,98,1,2024,3,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,30,1,1,1,11,11,1,2024,2,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,8,2,5,11,11,1,2024,3,1, ,2000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,35,8,2,2,11,6,1,2024,1,1, ,2000,3, ,300,0,100,0,0,0,200,0,0,0,0,0,0,0
98,1,46,8,2,5,8,8,1,2024,2,3, ,2000,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
5,1,62,8,2,6,5,4,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,33,11,1,1,9,9,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,1,2,6,6,6,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,8,97,1,5,5,1,2023,11,5, , , , ,900,100,200,100,0,0,0,300,100,0,0,0,0,100
98,2,37,4,2,3,5,98,1,2023,10,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,53,8,1,7,2,2,1,2023,12,1, ,2000,3, ,800,100,100,0,0,100,200,200,100,0,0,0,0,0
98,1,56,11,2,5,11,8,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,43,8,2,5,8,4,1,2023,11,1, ,2000,1, ,400,100,0,0,0,300,0,0,0,0,0,0,0,0
2,1,44,8,97,5,13,13,1,2024,2,1, ,2900,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,8,2,5,11,11,1,2024,2,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,51,8,2,6,10,5,1,2024,3,5, , , , ,200,0,0,0,0,0,0,0,200,0,0,0,0,0
98,2,34,1,1,1,6,6,1,2023,12,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,57,1,97,6,11,7,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,8,2,4,9,4,1,2023,8,5, , , , ,500,0,0,0,0,300,0,0,0,0,200,0,0,0
98,2,30,8,1,1,10,10,1,2024,4,1, ,2000,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,58,1,2,6,7,4,1,2024,2,1, ,2000,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
1,1,35,1,1,1,9,9,1,2024,3,1, ,5001,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,45,4,2,5,99,99,1,2024,2,5, , , , ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
1,1,44,8,2,5,10,8,1,2023,8,1, ,3000,3, ,500,0,0,0,0,300,200,0,0,0,0,0,0,0
98,1,31,9,2,2,7,4,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,4,2,2,10,4,1,2024,4,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,4,2,4,4,4,1,2024,1,1, ,2000,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,2,34,8,1,1,99,99,1,2024,1,4,1,3000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,47,8,2,5,10,10,1,2023,12,3, ,3000,3, ,200,0,0,0,0,0,0,0,0,200,0,0,0,0
98,1,50,10,2,5,9,4,1,2024,6,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,38,8,2,4,8,6,1,2024,1,3, ,2200,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,17,2,6,11,11,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,51,6,97,6,12,11,1,2024,1,1, ,2000,3, ,200,0,0,0,0,0,100,0,100,0,0,0,0,0
3,1,59,14,2,6,8,8,1,2024,3,4,2,2500,3, ,300,0,0,0,0,0,100,100,100,0,0,0,0,0
98,1,46,8,2,5,11,10,1,2024,2,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,55,3,2,6,8,6,1,2023,8,3, ,2000,1, ,200,0,0,0,0,200,0,0,0,0,0,0,0,0
5,1,45,8,2,4,10,10,1,2024,3,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,51,1,2,6,12,4,1,2023,7,1, ,2400,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
4,2,51,1,2,6,6,3,1,2024,2,1, ,2500,1, ,200,100,100,0,0,0,0,0,0,0,0,0,0,0
4,1,57,12,2,5,10,6,1,2024,6,1, ,2000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
4,2,49,1,2,6,12,4,1,2024,4,1, ,2000,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,63,2,2,6,12,5,1,2023,11,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,45,15,2,5,5,2,1,2023,9,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,32,6,1,1,4,4,1,2023,10,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,58,8, , , , ,1,2023,11,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,35,8,1,1,3,3,1,2023,10,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,32,1,1,1,4,4,1,2023,11,1, ,1500,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,35,1,2,2,7,3,1,2024,4,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,43,1,2,5,10,3,1,2024,5,4,2,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,42,8,97,5,3,3,1,2024,2,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,8,2,7,5,4,1,2023,12,3, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,1,2,5,11,5,1,2023,8,4,1,2500,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,24,11,1,1,5,5,1,2023,9,1, ,1300,1, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,1,46,11, , , , ,1,2023,8,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,57,2,2,6,10,6,1,2024,6,4,1,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,29,4,1,6,99,3,1,2023,7,1, ,1300,1, ,600,200,0,0,0,0,200,100,100,0,0,0,0,0
98,1,52,8,97,6,99,98,1,2024,4,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,28,9,1,6,12,2,1,2024,4,1, ,2300,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
4,1,59,1,2,6,11,6,1,2023,9,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,30,8,1,6,3,98,1,2023,12,1, ,1300,1, ,400,100,0,0,0,200,0,0,0,0,100,0,0,0
98,1,32,11,1,1,99,99,1,2023,8,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,11,2,5,7,3,1,2024,5,2, ,1500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,39,2,97,1,6,6,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,25,8,1,6,5,2,1,2024,3,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,8,2,3,6,3,1,2023,8,4,1,2500,1, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
98,2,65,8,2,7,5,1,1,2023,11,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,57,8,1,1,6,6,1,2023,12,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,25,8,1,1,2,2,1,2023,10,1, ,1600,1, ,200,0,0,0,0,100,100,0,0,0,0,0,0,0
1,1,53,13,2,6,8,4,1,2024,3,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,1,2,6,11,6,1,2023,11,1, ,2000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,28,11,1,1,10,10,1,2024,4,1, ,1500,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,27,15,1,1,99,99,1,2023,11,4,2,2800,2, ,600,200,0,0,0,0,300,0,0,0,0,100,0,0
98,1,58,11,2,7,7,5,1,2024,5,1, ,1500,1, ,300,0,0,0,0,0,0,300,0,0,0,0,0,0
98,1,26,11,1,6,10,3,1,2023,9,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,53,8,2,5,5,5,1,2024,6,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,8,2,6,12,11,1,2024,2,5, , , , ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,52,8,2,6,6,5,1,2023,12,2, ,2000,1,5,500,100,0,0,0,100,0,0,200,0,0,100,0,0
2,1,53,3,2,5,3,1,1,2024,6,1, ,2000,1, ,300,0,0,0,0,0,0,100,0,200,0,0,0,0
98,2,31,15,2,3,6,4,1,2023,11,1, ,1300,1, ,300,0,0,0,0,100,100,0,100,0,0,0,0,0
98,1,47,14,2,5,6,4,1,2023,9,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,74,1,2,7,2,2,1,2024,5,1, ,1300,1, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,1,62,4,2,3,5,3,1,2024,2,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,26,8,1,6,7,3,1,2024,6,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,9,2,5,4,3,1,2023,11,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,39,8,2,3,7,4,1,2024,6,4,1,1600,1, ,700,100,0,100,0,200,200,0,0,0,100,0,0,0
98,1,64,7,2,6,5,3,1,2023,11,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,58,3,2,6,8,4,1,2024,3,1, ,2300,3, ,800,100,0,300,0,100,100,0,0,0,0,200,0,0
98,1,51,9,97,1,99,99,1,2024,6,3, ,1600,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,71,1,2,7,4,1,1,2023,11,1, ,1500,1, ,600,0,0,0,0,200,100,0,0,100,200,0,0,0
98,2,53,6,97,1,2,2,1,2024,1,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,12,2,5,5,4,1,2023,7,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,40,12,97,1,4,4,1,2023,7,3, ,2000,1, ,800,500,100,100,0,100,0,0,0,0,0,0,0,0
3,1,58,12,2,6,11,8,1,2024,4,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,7,1,1,5,5,1,2024,1,1, ,2500,3, ,300,0,0,100,0,100,0,0,0,0,0,0,100,0
98,2,51,8,2,3,8,5,1,2023,9,1, ,1600,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
4,1,43,1,2,4,6,3,1,2024,2,1, ,1600,1, ,200,0,0,0,0,0,0,0,0,100,0,100,0,0
98,2,26,1,2,3,2,1,1,2024,5,1, ,3400,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,8, , , , ,1,2024,6,1, ,1500,1, ,200,0,100,0,0,0,0,100,0,0,0,0,0,0
98,1,68,13,2,7,7,4,1,2023,9,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,5,2,6,11,3,1,2023,8,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,54,8,2,6,10,1,1,2024,3,1, ,2200,3, ,200,0,0,0,0,100,0,0,0,0,100,0,0,0
98,1,67,1,2,7,8,5,1,2023,11,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,8,2,6,10,8,1,2024,5,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,2, , , , ,1,2024,6,2, ,1700,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,1,2,6,6,3,1,2024,2,3, ,2000,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,2,26,8,1,6,99,2,1,2023,7,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,34,1,2,2,8,3,1,2023,11,1, ,3400,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,71,11,2,7,6,5,1,2023,10,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,1,1,6,10,10,1,2023,10,3, ,2200,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,4,97,5,5,5,1,2024,1,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,54,8,97,6,99,5,1,2024,2,1, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,41,6,2,2,10,2,1,2024,1,1, ,3000,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,60,3, , , , ,1,2023,10,1, ,1300,1, ,200,0,0,0,0,200,0,0,0,0,0,0,0,0
1,2,36,8, , , , ,1,2023,12,1, ,1300,1, ,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,1,61,4,2,6,6,2,1,2023,7,1, ,1300,1, ,300,0,0,100,0,0,0,200,0,0,0,0,0,0
98,1,58,8,2,6,11,11,1,2024,2,3, ,2000,3, ,700,100,100,100,0,200,0,0,0,0,100,100,0,0
4,1,57,14,2,6,11,9,1,2023,8,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,44,8,2,4,5,5,1,2023,10,1, ,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,53,8,2,5,11,3,1,2024,3,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,56,8,97,1,3,3,1,2024,2,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,51,10,2,5,9,5,1,2024,1,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,52,10,2,5,99,99,1,2024,1,4,2,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,25,4, , , , ,1,2024,4,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,53,9,2,6,4,4,1,2023,10,1, ,1600,1, ,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,1,38,1,2,5,4,4,1,2023,12,1, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,1,2,6,4,4,1,2024,1,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,1,2,5,12,12,1,2023,11,3, ,2200,1, ,900,100,100,0,0,500,0,200,0,0,0,0,0,0
98,2,26,15,2,3,3,3,1,2024,1,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,72,8,2,7,8,6,1,2024,3,4,1,2500,3, ,400,0,0,0,0,400,0,0,0,0,0,0,0,0
2,1,58,1,2,7,11,7,1,2023,8,1, ,2000,1, ,300,0,0,0,0,0,200,100,0,0,0,0,0,0
3,1,42,8,2,3,8,7,1,2023,7,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,39,7,2,4,10,8,1,2024,2,4,1,1600,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,63,11,2,7,5,3,1,2023,9,3, ,2200,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,53,1,2,5,12,12,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,62,1, , , , ,1,2024,1,4,2,2400,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,44,3,2,5,10,98,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,64,1,97,6,5,3,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,45,10,2,4,4,4,1,2023,11,1, ,1000, ,5,200,100,0,0,0,0,0,100,0,0,0,0,0,0
4,2,50,10,2,6,12,11,1,2024,4,1, ,3000,3, ,700,200,0,0,0,300,200,0,0,0,0,0,0,0
98,1,47,2,2,3,6,4,1,2024,1,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,16,2,6,5,3,1,2023,12,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,14,2,5,5,5,1,2023,7,5, , , , ,1800,0,0,100,100,200,500,400,100,100,300,0,0,0
98,1,44,1,2,3,9,5,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,27,8,1,6,9,98,1,2024,6,1, ,1600, , ,300,0,0,0,0,100,0,0,0,0,100,100,0,0
98,1,50,4,2,5,3,3,1,2024,1,4,1,1600,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,9, , , , ,1,2023,12,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,60,8,2,7,4,98,1,2023,9,1, ,1200,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,50,4,2,6,5,98,1,2023,11,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,30,8,1,6,10,3,1,2023,7,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,65,9,2,7,2,2,1,2023,8,1, ,2500,1,5,200,0,0,0,0,0,0,100,0,0,0,100,0,0
98,1,39,8,2,5,5,3,1,2024,2,1, ,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,62,1,2,7,13,13,1,2023,11,5, , , , ,200,0,0,100,0,0,0,0,0,0,0,100,0,0
2,1,51,4,2,6,6,6,1,2023,7,1, ,1500,1, ,500,0,0,0,0,0,100,100,0,0,0,200,0,100
98,1,64,15,2,6,6,6,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,65,8,2,7,9,6,1,2023,9,4,1,1600,3,7,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,1,54,8,2,6,5,5,1,2023,9,3, ,2200,3, ,300,0,0,0,0,100,0,100,0,0,100,0,0,0
98,1,44,13,2,4,11,10,1,2024,2,1, ,2400,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,37,17,2,4,9,4,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,3,2,6,10,7,1,2023,10,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,42,1,2,4,10,10,1,2024,1,4,1,1600,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,6,2,6,9,5,1,2023,7,5, , , , ,500,0,0,0,0,200,100,100,0,100,0,0,0,0
98,1,74,8,2,7,8,6,1,2023,11,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,61,8,2,6,4,3,1,2023,12,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,55,4,2,5,13,12,1,2023,9,3, ,3000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,2,44,8,2,3,4,1,1,2023,8,1, ,1000, ,5,400,100,0,100,0,0,0,0,0,0,200,0,0,0
98,1,67,8,2,7,2,2,1,2024,5,1, ,1500,3, ,200,0,0,0,0,0,0,200,0,0,0,0,0,0
4,2,25,8,2,4,5,2,1,2023,11,2, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,59,7,2,6,12,8,1,2024,6,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,8,2,5,7,5,1,2024,3,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,64,9,2,7,10,6,1,2023,10,5, , , , ,600,0,0,0,100,0,0,200,0,0,200,0,0,100
98,1,60,8,2,6,13,11,1,2024,6,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,65,3,2,7,5,3,1,2024,6,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,1, , , , ,1,2023,7,1, ,3500,1,9,100,0,0,0,0,0,0,0,0,0,0,100,0,0
5,1,42,2,1,6,12,4,1,2024,5,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,8, , , , ,1,2024,3,4,1,1600,1, ,200,0,0,0,0,0,0,100,0,0,100,0,0,0
5,1,46,8,2,4,10,5,1,2024,5,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,58,9,2,7,3,3,1,2024,3,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,8,2,5,10,8,1,2024,6,1, ,2300,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,8,2,5,12,11,1,2023,11,1, ,3000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,2,61,8,2,7,8,3,1,2023,10,4,1,1600, , ,400,0,0,0,0,0,0,200,100,100,0,0,0,0
98,2,53,8,97,5,6,6,1,2024,4,4,1,1600,1,7,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,61,8,1,1,1,1,1,2024,6,1, ,2200,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,50,6,2,5,9,6,1,2023,12,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,34,8,1,1,4,4,1,2023,7,4,1,1600,1,5,200,0,0,0,0,0,0,100,0,0,100,0,0,0
5,2,64,6,2,6,6,2,1,2023,10,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,58,1,2,6,11,10,1,2023,10,1, ,2000,3, ,1300,100,100,0,0,500,100,200,0,0,200,0,0,100
98,1,69,12,2,7,2,2,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,63,8,2,6,99,99,1,2023,9,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,70,12,2,7,7,5,1,2023,11,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,34,8,1,1,6,6,1,2024,6,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,73,3,2,7,4,2,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,11,2,5,13,11,1,2023,8,1, ,3500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,37,15,2,4,9,4,1,2024,5,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,49,1,1,1,6,6,1,2023,7,1, ,1000, ,2,200,0,0,0,0,0,0,0,100,100,0,0,0,0
98,1,60,8,2,6,12,10,1,2023,12,1, ,1500,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,2,70,15,2,6,4,2,1,2024,4,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,1,2,5,5,5,1,2024,2,1, ,3500,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,44,17,2,5,8,8,1,2024,1,3, ,2200,1,9,200,0,0,100,0,0,0,100,0,0,0,0,0,0
98,1,39,14,2,4,8,4,1,2023,12,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,8,2,2,7,6,1,2024,4,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,63,2,2,6,1,1,1,2024,5,2, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,15,2,6,8,3,1,2023,11,1, ,1600,1, ,200,0,0,0,0,0,0,0,0,100,100,0,0,0
3,1,67,8,2,7,10,5,1,2023,12,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,71,4,2,7,10,3,1,2024,6,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,53,2,2,5,6,5,1,2023,8,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,71,1,2,7,5,4,1,2024,6,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,57,10,2,6,5,2,1,2024,1,5, , , , ,500,0,0,100,0,0,0,100,100,0,200,0,0,0
98,1,56,14,2,6,11,8,1,2023,11,1, ,2000,1, ,600,200,0,0,0,0,100,100,100,0,0,0,0,100
98,2,64,13,2,7,5,2,1,2024,5,3, ,3000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,39,8,2,5,2,2,1,2024,1,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,43,11, , , , ,1,2023,11,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,15,2,7,4,4,1,2024,6,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
